Unnamed: 0,network_polarization,network_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction
3900,0.13279339099999998,0.09254651181744389,0.0010911424633825567,0.0019149732047286688,-0.002778461,0.001919530446302811
4000,0.131917106,0.09196043673774028,0.0005383406046725271,0.0016181156522814266,-0.002830138,0.0018954630080308759
4100,0.13119109799999998,0.09144071634105011,5.600154226264727e-05,0.002069872419575181,-0.002925477,0.00203468465704537
4200,0.13182554900000001,0.09196295127733599,0.0010319288801989902,0.0021465909025920587,-0.00309394,0.0021019491130971194
4300,0.13131711899999998,0.09164760375205377,0.0006759961448917252,0.0023718852647375906,-0.003175725,0.0021140532925873787
4400,0.13110269900000002,0.09166085063299682,0.0007909993589180842,0.001989922230294738,-0.0030482790000000005,0.0020846633086009634
4500,0.130650655,0.09171335690666017,0.0010921022734470328,0.0029193635736840685,-0.0026898819999999993,0.0021016786389025503
4600,0.13160395900000002,0.09231029858058706,0.0009592895890244539,0.0031706318008237573,-0.002581377,0.0022005322147419532
4700,0.132265997,0.09277601542580001,0.0014806663811517825,0.003021381221931647,-0.002549859,0.002182473546356943
4800,0.133038068,0.09333764140930458,0.0019068303592724575,0.00341816701393368,-0.002419424,0.002217953720453784
4900,0.133929787,0.0941207179718968,0.0019995201466566285,0.003857475287780411,-0.0023648420000000002,0.0023049434550090446
