Unnamed: 0,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction,user_activity
105,5.0,0.49170400000000003,1873.9,2857.4,1180.6,1232.4,1625.0,0.12074750000000001,0.07810711674580226,-0.00046963162218270003,0.00134295952034761,-0.005743699999999999,0.00015365569924590423,0.8764417768569606
106,3.0,0.532144,1800.4,3234.4,803.6,1501.7,1732.7,0.12123980000000001,0.07827372268631537,-0.00042076389137045,0.0016236048226808248,-0.0056629,0.00014669849460524612,0.876379680855475
107,0.0,0.954546,2160.1,3190.0,848.0,1933.7,1256.3,0.12164460000000002,0.07842650002562242,-0.00035208415754248997,0.0017402469630325799,-0.0056419,0.00014394556885497677,0.8763689979301157
108,0.0,0.675018,2381.0,2656.8,1381.2,1367.1,1289.7,0.12194069999999999,0.07860341995599693,-0.00047115415593309456,0.0017646628865527199,-0.0057033,0.00013342537700013397,0.8763683271904366
109,5.0,0.571205,2318.7,3285.3,752.7,1614.9,1670.4,0.1223374,0.07885462794875,-0.00038483722284272,0.0020789507433660293,-0.005708700000000001,0.00012573445454479488,0.876365094596619
110,1.0,0.680443,1998.0,3609.8,428.2,1898.3,1711.5,0.1226663,0.07897840409369442,-0.00017005718998052002,0.00225873578064231,-0.0056857,0.0001399635997824683,0.8763625254248482
111,5.0,0.285144,1733.3,2590.0,1448.0,736.6,1853.4,0.1228602,0.07915723883613401,-0.00035481550132767997,0.00252262855195576,-0.0056502,0.00013367304239812533,0.8763574859851828
112,2.0,0.443164,1736.7,2229.1,1808.9,904.2,1324.9,0.1230275,0.07922322762320878,-0.00042708380068386,0.0025743960490144198,-0.005660200000000001,0.000130445928840802,0.8763582376823851
113,3.0,0.716898,1779.5,3676.7,361.3,2035.0,1641.7,0.12348270000000001,0.07935360415145565,-0.0003080896807817,0.00258618155340422,-0.005610600000000001,0.0001005839671097963,0.8763013937688752
114,2.0,-0.509061,2401.5,2547.9,1490.1,1138.8,1409.1,0.1233327,0.0792206637387555,-0.00030403980403748,0.0026993387834066598,-0.005587199999999999,0.00010974181566509056,0.876304423753697
115,5.0,0.611673,1950.1,3651.8,386.2,1849.1,1802.7,0.1237336,0.07945526264595985,-0.00028664599594681,0.00283572003557114,-0.0056667,0.00012500722952498545,0.8762995160807807
116,1.0,0.517297,2191.8,3408.7,629.3,1521.8,1886.9,0.1241118,0.07963773677108903,-0.0002238619267959839,0.00245194970125398,-0.005692,0.00010931221565230256,0.8762774300786762
117,1.0,-0.72589,2233.5,3731.6,306.4,2049.9,1681.7,0.1237,0.07945290304589027,-0.00022753441498330997,0.00277397033237833,-0.005598500000000001,0.00011224485491424152,0.8762949773737987
118,0.0,-0.458722,1405.4,2885.5,1152.5,1135.0,1750.5,0.1233943,0.07934027794573635,-0.00027760086749159996,0.00268002306941818,-0.0056077,0.00011134754796946122,0.8762918197976661
119,1.0,0.473283,2094.2,2672.8,1365.2,1115.9,1556.9,0.1236787,0.07946063698935607,-0.0002248590789174483,0.0025104102933377398,-0.0057079,0.00011813425317701823,0.8762975881066535
120,2.0,-0.619674,1772.9,3068.8,969.2,1558.7,1510.1,0.1234897,0.0793115152006378,-0.00023638165040375,0.00259140963374356,-0.005621900000000001,0.0001314120126502067,0.8763090009904118
121,5.0,0.418555,1808.4,3142.8,895.2,1226.3,1916.5,0.12375359999999999,0.07948970734145389,-0.00025400124943109997,0.0023261483203548803,-0.005642599999999999,0.00012844995014062735,0.8763020689376485
122,3.0,0.290255,1790.9,2656.4,1381.6,776.8,1879.6,0.1239819,0.07956616589328049,-0.00021544122976342996,0.0023823774109745,-0.0056186,0.0001334580238601131,0.8762962012665773
123,5.0,0.0,2144.2,51.5,3986.5,0.0,51.5,0.1239819,0.07956616589328049,-0.00021544122976342996,0.0023823774109745,-0.0056186,0.0001334580238601131,0.8762962012665773
124,4.0,-0.457828,2237.7,2384.1,1653.9,925.2,1458.9,0.1237793,0.07946053532259742,-0.00023294495699728,0.00211250081217011,-0.005661000000000001,0.00012974612838899272,0.8762882182955448
