,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction,user_activity
1174,0.0,0.413426,2010,3675,363,1339,2336,0.13209,0.08332442530811805,-0.0004355623556406478,0.0050737545109956145,-0.027433,0.00035686734994948223,0.887575441542089
1175,5.0,0.577683,60,3489,549,1484,2005,0.132423,0.08360273542196822,-0.0005718024777461697,0.00462087199184977,-0.027627,0.0003080327002837233,0.8875266068924231
1176,3.0,0.226548,1141,1998,2040,464,1534,0.132548,0.08373131250369012,-0.0005922148452331764,0.005656757563604364,-0.02763,0.0003253449124649562,0.8875302696761155
1177,2.0,0.462707,4013,2,4036,1,1,0.132547,0.08373061633607483,-0.0005922148452331764,0.005656757563604364,-0.027629,0.00033371901496557523,0.8875302696761155
1178,2.0,-0.456047,3162,2935,1103,1124,1811,0.132308,0.08346871891627297,-5.571227211935091e-05,0.005154409620867209,-0.027707,0.00031609031974398573,0.8875126409808939
1179,3.0,0.563242,1141,2356,1682,1028,1328,0.132536,0.08360117944778504,-5.011902755533548e-05,0.005656678547689191,-0.027796,0.0004200366926085561,0.8875245344198639
1180,4.0,-0.89656,782,2860,1178,1628,1232,0.132413,0.08362832534072949,-0.00011593179100631412,0.006929143207647997,-0.027714,0.00042632014285751764,0.8875308178701128
1181,1.0,-0.573492,3250,3594,444,1727,1867,0.13158,0.08323793543285257,-0.00019191061833867613,0.006948672490960414,-0.027532,0.0004321238814066635,0.8875366216086621
1182,3.0,0.470313,1141,2831,1207,1175,1656,0.131888,0.0835381281624191,-4.800433242384968e-05,0.006773605274232696,-0.027546,0.00044365978899993673,0.8875366216086621
1183,5.0,0.289815,3690,547,3491,131,416,0.131888,0.08353735888851627,-4.800433242384968e-05,0.006773605274232696,-0.027547,0.000443194475803601,0.8875361562954657
1184,3.0,0.609134,660,2911,1127,1365,1546,0.132184,0.08361184181656815,-0.00043256897449329735,0.007176099968893198,-0.027534,0.00048005892244881027,0.8875361562954657
1185,3.0,0.396612,1141,2374,1664,873,1501,0.132359,0.08377788638097378,-0.0002608218971141763,0.008252169039650504,-0.027552,0.0005087676374772826,0.8875361562954657
1186,2.0,-0.636588,88,190,3848,77,113,0.132317,0.08375122429352824,-0.00038165831436424107,0.008066303047367307,-0.027536,0.0004803337677075377,0.8875077224256959
1187,3.0,-0.523932,2756,3563,475,1563,2000,0.131577,0.08329562164504546,-0.0008439088286651646,0.0063760471845559,-0.027529,0.00046728724629134554,0.8874946759042797
1188,5.0,-0.475709,2834,3401,637,1296,2105,0.131224,0.08298361741859209,-0.000599861705120465,0.005249291805990165,-0.027338,0.00047570721233668905,0.8875030958703252
1189,3.0,0.275286,1141,2021,2017,589,1432,0.131414,0.08315054165534272,-0.0009237590899183954,0.006314903678013604,-0.027336,0.00048239849180630476,0.8875030958703252
1190,2.0,-0.43476,2990,3451,587,1282,2169,0.131259,0.08318047677532432,-0.0009519626140684099,0.00635861457673263,-0.027331,0.00047824617192514604,0.887498943550444
1191,0.0,0.54258,572,3293,745,1460,1833,0.131416,0.08325211445607332,-0.001224294615450033,0.00635861457673263,-0.027372,0.0004711152236706276,0.8874918126021893
1192,4.0,-0.539631,2902,2720,1318,1190,1530,0.13096,0.08314190301824959,-0.0010175063924752936,0.004275533569280087,-0.027012,0.0004772502942326479,0.8874979476727514
1193,1.0,-0.643545,2862,3686,352,1833,1853,0.130311,0.08262472829966365,-0.0015486796310654498,0.0047850509620339975,-0.02689,0.00048166856698242844,0.8875020448624248
1194,1.0,0.54016,3798,3580,458,1635,1945,0.130977,0.08308165617275069,-0.0018694012565360217,0.005274355368651396,-0.027033,0.0004465487353409331,0.8874669250307833
1195,2.0,0.621127,2756,2763,1275,1287,1476,0.131295,0.08337397617916753,-0.0022492320965441788,0.006160104470423296,-0.026968,0.0004489471193659203,0.8874669250307833
1196,4.0,0.0,1948,20,4018,0,20,0.131295,0.08337397617916753,-0.0022492320965441788,0.006160104470423296,-0.026968,0.0004489471193659203,0.8874669250307833
1197,1.0,0.299364,3798,414,3624,143,271,0.1314,0.08345001074781234,-0.0022879490518951185,0.006160104470423296,-0.027013,0.00043397278165856695,0.8874519506930759
1198,0.0,0.459595,2010,3604,434,1444,2160,0.131455,0.08350314393498895,-0.0022366448571338447,0.006326896429733948,-0.027013,0.0004429933065409636,0.8874609712179584
1199,2.0,0.495926,2756,2951,1087,1189,1762,0.131794,0.08376290950782199,-0.0021535593639630834,0.006247996306115545,-0.026998,0.0004529608975288319,0.8874656389574979
1200,2.0,0.439556,2756,3101,937,1166,1935,0.132082,0.08392835698898518,-0.0029025865087266406,0.006247996306115545,-0.026938,0.0004624863790836723,0.8874696643268137
1201,1.0,-0.399007,2756,2457,1581,980,1477,0.131377,0.08345327763656511,-0.0026707742263691703,0.005017598720797213,-0.026837,0.0004576209916115257,0.8874647989393416
1202,3.0,0.115136,978,2361,1677,293,2068,0.13144,0.08359399355171043,-0.0026707742263691703,0.005097012565050293,-0.026814,0.00045723295001707165,0.8874644108977472
1203,1.0,-0.173577,3226,695,3343,126,569,0.131423,0.0835754619875695,-0.002706464194336198,0.005097012565050293,-0.026798,0.0004524862503389335,0.8874596641980691
1204,0.0,0.27948,2010,3333,705,883,2450,0.131584,0.08367622994154025,-0.002939334505762329,0.005097012565050293,-0.026819,0.00044177151896978266,0.8874489494666998
1205,1.0,0.573337,2586,3543,495,1669,1874,0.13219,0.08435823632755314,-0.0028039955814794966,0.004984528252133246,-0.026888,0.0004703816699972647,0.8874625275800943
1206,3.0,-0.290255,2756,2002,2036,597,1405,0.131832,0.0839086603526399,-0.0025489585404833205,0.004745832706784716,-0.026888,0.0004491622592520307,0.8874413081693491
1207,0.0,0.377927,1310,3603,435,1234,2369,0.131896,0.08401800293124576,-0.0024980489911401497,0.004745832706784716,-0.02689,0.0004581564327273134,0.8874413081693491
1208,1.0,0.553955,3879,447,3591,207,240,0.1321,0.08410381077099131,-0.0025021942521105344,0.004688241767862273,-0.026911,0.0004353241821702448,0.887418475918792
1209,3.0,0.835291,2828,3136,902,1690,1446,0.132777,0.08473719380294492,-0.002439880307550381,0.0056383098784313955,-0.026959,0.0004474401280140571,0.8874305918646358
1210,0.0,0.625279,2010,3639,399,1753,1886,0.132822,0.08477261662183101,-0.0022639913249579854,0.005574930390172361,-0.026979,0.00044645729397922994,0.8874296090306011
1211,0.0,-0.413426,2756,3375,663,1289,2086,0.132632,0.0846256335427618,-0.002445649210505134,0.005467681412646028,-0.026916,0.0004396663251560254,0.8874228180617777
1212,5.0,0.423381,2581,3373,665,1181,2192,0.132787,0.08463895518955915,-0.002199114627871809,0.005907074394853016,-0.027051,0.0004495958662965718,0.8874327476029183
1213,1.0,-0.685638,2756,3643,395,1885,1758,0.132062,0.08435010036786621,-0.0018627479579179066,0.005905693030378688,-0.026939,0.0004513488992255146,0.8874345006358473
1214,2.0,-0.463186,3375,2836,1202,1119,1717,0.131923,0.08422172363152196,-0.0019170750256255254,0.0058256208549914154,-0.026913,0.00047303434824047584,0.8874352481599869
1215,0.0,-0.312421,1610,3065,973,902,2163,0.13184,0.08419591413049078,-0.0018272860852222063,0.0058256208549914154,-0.026886,0.00045803558617065664,0.887420249397917
1216,2.0,-0.35509,2157,2702,1336,900,1802,0.131548,0.08423178253538291,-0.0020595414529677356,0.004787496882717776,-0.02687,0.00046000056099940954,0.8874222143727458
1217,4.0,-0.477748,599,1235,2803,445,790,0.131458,0.08421848799134571,-0.002041212643981324,0.004571666600761016,-0.02681,0.0004576549061343439,0.8874198687178808
1218,3.0,-0.405136,2756,2815,1223,1073,1742,0.130671,0.08375586817285102,-0.002307817650329789,0.0041403846420555585,-0.026864,0.0004425313309919819,0.8874047451427383
1219,0.0,-0.503254,2756,3690,348,1561,2129,0.130449,0.0835070642248055,-0.0023070923533898675,0.003898625258324659,-0.02687,0.00044400465772302097,0.8874062184694694
1220,2.0,0.519917,2756,2791,1247,1170,1621,0.130821,0.0837565801805896,-0.002487343183510868,0.004995471428459243,-0.026864,0.00045515259037961906,0.887407592448177
1221,2.0,0.283435,2756,2739,1299,752,1987,0.130949,0.08384744377009835,-0.0024237966372620836,0.004995471428459243,-0.026824,0.0004394232514343356,0.8873918631092318
1222,4.0,-0.682097,897,2760,1278,1334,1426,0.130789,0.08388460093661519,-0.0026505682326498268,0.003173320043143008,-0.026721,0.0004318954475224761,0.8873843353053199
1223,2.0,0.410948,2967,2749,1289,1006,1743,0.131088,0.08399448295148707,-0.002851348038957859,0.0033335522653849597,-0.026703,0.0004758113425459969,0.8874282512003435
1224,3.0,-0.629709,629,2959,1079,1430,1529,0.130534,0.08376998997118251,-0.003147574720711177,0.0017947070443232968,-0.026584,0.00046904470063793396,0.8874214845584353
1225,2.0,-0.601114,2491,3190,848,1477,1713,0.130203,0.08366453912144477,-0.0031519844878739084,0.0007800498968381423,-0.026581,0.0004519497823413259,0.8874043896401388
1226,4.0,-0.456965,2756,2650,1388,1034,1616,0.129847,0.0835881475764596,-0.002442527004595883,0.0006083919463246269,-0.026294,0.00046216768281173937,0.8874043896401388
1227,1.0,0.573492,3723,613,3425,284,329,0.129983,0.08373353136502376,-0.002539095320730372,0.0005939562318257533,-0.026347,0.0005166303468374883,0.8874435335001309
1228,2.0,-0.445429,2872,3084,954,1181,1903,0.12948,0.08341763595776475,-0.0022674228457355847,0.00023350506106379896,-0.02633,0.0005614506984096595,0.8874435335001309
1229,2.0,-0.757686,2220,2815,1223,1466,1349,0.129105,0.08320624226299343,-0.0019407280412166968,0.0001670977670649269,-0.026363,0.0005600131552249412,0.8874420959569462
1230,1.0,-0.745016,2010,169,3869,80,89,0.129103,0.08320729666279919,-0.001853246640606053,0.0001670977670649269,-0.026372,0.0005537249671420826,0.8874358077688633
1231,4.0,-0.598981,2756,2931,1107,1306,1625,0.128788,0.08317187716405258,-0.0020195533467465905,0.00033158073109172085,-0.026043,0.0005775037242601812,0.8874595865259813
1232,5.0,0.368294,1196,3135,903,1008,2127,0.129011,0.08320598713207732,-0.00175494184856379,0.00044078117022945174,-0.02617,0.0005880716494891981,0.8874701544512105
1233,2.0,-0.176857,432,2596,1442,448,2148,0.128886,0.08325476931582626,-0.0016074407456529616,-0.00017028975553738164,-0.026171,0.0005878590473599581,0.8874699418490812
1234,2.0,-0.617061,2872,3053,985,1405,1648,0.12858,0.08305136932369789,-0.0006399407083846794,-0.0007619352872474512,-0.026185,0.0005714613313411416,0.8874535441330623
1235,4.0,-0.599693,2842,2720,1318,1210,1510,0.128251,0.08287574795863163,-0.0007163593747405533,-9.396786841367259e-05,-0.025951,0.0005739477654949348,0.8874560305672162
1236,1.0,-0.420441,1809,3048,990,1196,1852,0.12778,0.08252640980204946,-0.0013750800907866006,-0.0007627092405947162,-0.025888,0.0005955775170836117,0.8874751548058891
1237,4.0,0.170163,1942,180,3858,29,151,0.127799,0.08253983559187858,-0.0014054768103704013,-0.0007627092405947162,-0.025897,0.000592906959564874,0.8874724842483703
1238,1.0,-0.894657,1063,3786,252,2137,1649,0.127598,0.08243808641576823,-0.001343217155044105,-0.0013623625432427336,-0.025793,0.000592906959564874,0.8874724842483703
1239,4.0,-0.7044,3798,396,3642,163,233,0.127548,0.08240885728396954,-0.0013246552002977173,-0.001341998884083062,-0.025779,0.0006039536970561522,0.8874835309858616
1240,4.0,0.596771,2756,2920,1118,1272,1648,0.127866,0.08243242685001308,-0.0010596223664685986,-0.0011643105566361207,-0.026033,0.0006047346576899726,0.8874843119464955
1241,1.0,0.425496,2530,2842,1196,1100,1742,0.12841,0.08254134001820947,-0.0013147658900809146,-0.00031519376264809324,-0.026105,0.0005977015244886851,0.8874772788132942
1242,0.0,0.610002,2977,3511,527,1667,1844,0.128598,0.08267126436017043,-0.0016278308476042923,-0.00029006068629616977,-0.026116,0.0005863185749137077,0.8874658958637192
1243,3.0,-0.299574,2756,2611,1427,774,1837,0.12817,0.08234940707356707,-0.0019333972949339719,-0.0009214512613582303,-0.026128,0.0005972686306205658,0.887476845919426
1244,2.0,-0.292872,2872,686,3352,158,528,0.128086,0.0822758975681595,-0.0019243594795009776,-0.000809121440973336,-0.026144,0.0005953306270810025,0.8874749079158865
1245,2.0,-0.234704,2872,2246,1792,483,1763,0.128001,0.08230648701058775,-0.0015613833943924167,-0.0009112896286889133,-0.026137,0.0005977879123001163,0.8874749079158865
1246,3.0,0.540347,1141,2333,1705,1006,1327,0.128559,0.08273148656938971,-0.0018117348030404956,0.00105563705987093,-0.026184,0.0006062245055162589,0.8874833445091025
1247,3.0,0.859729,1141,2409,1629,1333,1076,0.129174,0.08301766172333683,-0.0018664128582242608,0.0024813583129714867,-0.026242,0.0006510542736106716,0.887485148894522
1248,1.0,0.624921,423,3493,545,1693,1800,0.129832,0.08345554792995616,-0.0017691814557478775,0.0022529810587580837,-0.026356,0.0006510542736106716,0.887485148894522
1249,5.0,0.311877,25,2246,1792,624,1622,0.129963,0.08346895415636466,-0.0018772198201866162,0.002014996914405888,-0.026424,0.0006563581953734841,0.8874904528162849
1250,2.0,-0.504033,2872,2959,1079,1177,1782,0.129685,0.08312671136048458,-0.0014813558770761864,0.0014143897936629449,-0.026469,0.0006589098541999263,0.8874930044751114
1251,1.0,-0.902255,2335,3056,982,1760,1296,0.129302,0.08283846179654106,-0.0019700850630827386,0.0006936046971486249,-0.026519,0.0005788882399389707,0.8874129828608502
1252,4.0,-0.302017,536,1977,2061,521,1456,0.129235,0.08285791505689034,-0.0020937402889604595,0.0009456098241475381,-0.026448,0.0005827529292184953,0.88741684755013
1253,2.0,0.306321,2756,2579,1459,725,1854,0.129374,0.08305019664190538,-0.002066266347189827,0.0007477812880048851,-0.026446,0.0005825896297219201,0.8874166842506332
1254,5.0,0.452581,984,3255,783,1213,2042,0.129569,0.08301883526016751,-0.0019035725699287716,0.0008687810579562994,-0.026576,0.0005875807661418261,0.8874216753870532
1255,1.0,0.591116,2756,3026,1012,1411,1615,0.129986,0.08333161863737878,-0.0016256795753846894,0.002188091173648243,-0.026664,0.0005698643511876298,0.887403958972099
1256,3.0,-0.539671,135,3099,939,1359,1740,0.129477,0.08321057522964223,-0.0016044541349107741,0.001589991450639679,-0.026671,0.000571066887681306,0.8874041222715955
1257,5.0,-0.369167,1926,124,3914,35,89,0.12947,0.08320675752486631,-0.0015823273296324575,0.001589991450639679,-0.026666,0.0006239666400952698,0.8874570220240096
1258,0.0,-0.553916,2756,3464,574,1529,1935,0.129369,0.08332967970391436,-0.0012161648950109267,0.0017381899068661475,-0.026585,0.0006203217197354447,0.8874533771036498
1259,3.0,0.815652,2114,3601,437,1952,1649,0.130108,0.08395904057264489,-0.0012202462356431943,0.0018872126459070354,-0.026571,0.000639260648513195,0.887466423625066
1260,2.0,0.48355,1802,26,4012,13,13,0.130109,0.08395765076202381,-0.0012202462356431943,0.0018872126459070354,-0.026574,0.0006176203910237174,0.8874447833675765
1261,0.0,-0.686308,2756,3277,761,1677,1600,0.129986,0.08396668028170735,-0.001116521334610243,0.0014743726963404131,-0.026573,0.000564728313776874,0.8873918912903296
1262,0.0,0.719427,3641,3979,59,2060,1919,0.130088,0.08403867730406897,-0.0012578815321808122,0.001436388618187593,-0.026614,0.0005477299258370649,0.8873748929023898
1263,0.0,-0.414172,2756,2039,1999,740,1299,0.130015,0.08400856604648423,-0.0016324204307344903,0.001348440523272558,-0.026591,0.0005233700595335246,0.8873505330360864
1264,3.0,0.461344,1141,2816,1222,1121,1695,0.130481,0.0843451212305396,-0.001783585413631304,0.002184562409114452,-0.026603,0.0005012015431928461,0.8873283645197456
1265,2.0,-0.181358,2872,236,3802,45,191,0.130477,0.08434136956487094,-0.0017764495143232637,0.002184562409114452,-0.0266,0.0004993166211824475,0.8873264795977353
1266,4.0,0.542049,3798,84,3954,34,50,0.130491,0.0843517998388854,-0.0017468610057746188,0.002184562409114452,-0.02661,0.0004949769269512022,0.8873221399035038
1267,4.0,-0.779842,1424,726,3312,414,312,0.130453,0.08442040470005144,-0.0019525331325256595,0.0022032990478679185,-0.026519,0.0004730617334214506,0.8873002247099742
1268,4.0,0.560007,1269,3032,1006,1298,1734,0.13066,0.0844603110274269,-0.0019632197772739054,0.0014304813436703564,-0.026617,0.0004716290273060755,0.8872987920038589
1269,2.0,0.334203,2729,2982,1056,869,2113,0.130835,0.084540408971472,-0.0022418448214858,0.0016175898901592924,-0.02654,0.0004679162271080067,0.8872950792036608
1270,2.0,0.601541,2756,3095,943,1379,1716,0.131155,0.08461616271912728,-0.0023063659971230112,0.0015092685344093536,-0.026476,0.0004508699871580452,0.8872780329637109
1271,0.0,-0.614946,2756,2856,1182,1353,1503,0.131101,0.08445078524099743,-0.002256287549567955,0.0020068673929062738,-0.026469,0.0004343943842860471,0.8872615573608389
1272,2.0,-0.257002,1791,2698,1340,637,2061,0.130887,0.08430222546361131,-0.002300309501209264,0.0030363227066117575,-0.026466,0.0004341056061231355,0.887261268582676
1273,2.0,-0.423672,625,2706,1332,984,1722,0.130706,0.08408933526706826,-0.00221240174575697,0.0016861128683588835,-0.026505,0.00044112251624940445,0.8872682854928022
1274,1.0,-0.418598,2360,3091,947,1212,1879,0.130254,0.0838544058253437,-0.0016100506151203256,0.0015004172291045443,-0.026329,0.0004520246207307116,0.8872682854928022
1275,3.0,0.603897,1141,3117,921,1455,1662,0.130648,0.08415308803571057,-0.001440225412500163,0.001994454931393446,-0.026289,0.00045187351897285074,0.8872681343910443
1276,4.0,0.497585,3798,390,3648,143,247,0.130692,0.08423202443293744,-0.001408410499721498,0.002138024478780433,-0.026304,0.00042975830893736346,0.887246019181009
1277,3.0,-0.201835,502,2707,1331,585,2122,0.130397,0.08390425753652024,-0.0016065779898250514,0.0007963409950486779,-0.026353,0.00043574632577321395,0.8872520071978447
1278,2.0,0.220172,2756,2718,1320,530,2188,0.130577,0.08399637253744041,-0.0017533907524185715,0.0011310139780867676,-0.026348,0.00042532583802872264,0.8872415867101002
1279,0.0,0.652063,1933,3815,223,1857,1958,0.130663,0.08418790696644232,-0.0014414671551366471,0.0012371664100011596,-0.026323,0.00041945107942510787,0.8872357119514966
1280,1.0,-0.621387,2299,2983,1055,1418,1565,0.129861,0.0840463604175827,-0.0016083251386085598,0.0008032595800179115,-0.026062,0.0004368552883877224,0.8872531161604591
1281,4.0,0.64275,3727,425,3613,197,228,0.129885,0.0840481454789576,-0.001712282756857681,0.0007161038325460532,-0.026069,0.0004190041795559748,0.8872352650516274
1282,2.0,0.317412,1603,2820,1218,822,1998,0.129945,0.08408835833350638,-0.0018142869745149622,0.0006113585973873996,-0.026055,0.00040646667439793243,0.8872227275464694
1283,4.0,0.631143,1699,2012,2026,864,1148,0.130121,0.08434297841034057,-0.0019426371371970052,0.001492882841228616,-0.026137,0.00041538835055539714,0.8872316492226269
1284,0.0,0.219353,605,2074,1964,437,1637,0.130146,0.08436293161877503,-0.0019426371371970052,0.001492882841228616,-0.026145,0.00041788710024591463,0.8872341479723174
1285,5.0,0.644922,90,3,4035,1,2,0.130145,0.08436203938127207,-0.0019426371371970052,0.001492882841228616,-0.026146,0.00038655991529914564,0.8872028207873707
1286,5.0,-0.382921,2756,3359,679,1103,2256,0.129889,0.08425306384774867,-0.002135341266231414,0.0010145313268502443,-0.026052,0.0003907329086143228,0.8872069937806858
1287,0.0,0.403812,1803,25,4013,13,12,0.129891,0.08425458016118294,-0.002135341266231414,0.0010145313268502443,-0.026048,0.00040723498833702645,0.8872234958604085
1288,0.0,-0.697028,2756,3792,246,1918,1874,0.129763,0.0840811341286793,-0.0021941106641195558,0.0011013030293658265,-0.026029,0.0004182630398349219,0.8872345239119064
1289,3.0,0.478257,1141,3095,943,1287,1808,0.130212,0.08447173747303154,-0.0023648281268530886,0.0016726164086989076,-0.025962,0.00042313993386809847,0.8872345239119064
1290,2.0,0.43476,2756,3592,446,1278,2314,0.130512,0.08455733412664311,-0.0024180496596563537,0.0027293797460102654,-0.025884,0.00039729172886686056,0.8872086757069052
1291,5.0,0.526016,2756,2966,1072,1205,1761,0.130803,0.08467803898512587,-0.0025945012872446984,0.0026454046094838714,-0.026037,0.0004117025236180365,0.8872230521490938
1292,2.0,-0.493385,2872,3822,216,1535,2287,0.130596,0.08451888441293558,-0.002508506033082056,0.0023707649194877035,-0.0261,0.00041211457951058426,0.8872234642049863
1293,4.0,-0.170163,2927,218,3820,45,173,0.130584,0.08451070698748739,-0.0023180514995732432,0.0023707649194877035,-0.026082,0.00042771764957743246,0.8872234642049863
1294,4.0,0.444993,2990,715,3323,281,434,0.130685,0.0845229701284669,-0.0027017045502625314,0.0022856728913049026,-0.026116,0.00042481398943053144,0.8872205605448394
1295,5.0,-0.652841,1497,2996,1042,1393,1603,0.1304,0.08455448340783234,-0.002559556016852938,0.0024059873948166404,-0.025878,0.00044614010975734507,0.8872205605448394
1296,3.0,0.476044,1141,3164,874,1299,1865,0.130708,0.08479084509781297,-0.002744595235368018,0.0029201525835814836,-0.025871,0.0005027859131740324,0.8872205605448394
1297,0.0,0.478239,2010,755,3283,285,470,0.130726,0.0848085256970376,-0.0027290752446176366,0.0029201525835814836,-0.02587,0.0005038698431563373,0.8872216444748218
1298,5.0,-0.593987,2756,3288,750,1434,1854,0.130361,0.08442823189992844,-0.0025640143618907664,0.0026024583171301505,-0.025637,0.0005145732846022397,0.8872323479162677
1299,2.0,0.423309,2752,3620,418,1313,2307,0.130653,0.08460801640698644,-0.0023643558761004733,0.002156352415521554,-0.025591,0.0004894059040625021,0.8872071805357279
1300,2.0,-0.40836,1946,754,3284,238,516,0.130647,0.0846041730297114,-0.002336571971988701,0.002156352415521554,-0.025577,0.0005284018436515092,0.8872461764753168
1301,3.0,-0.520785,2756,3580,458,1589,1991,0.129776,0.08414049841528086,-0.0025369471398008817,0.0014680069146287495,-0.025534,0.0005408620318168967,0.8872461764753168
1302,0.0,-0.55469,2756,2800,1238,1252,1548,0.129742,0.08420397899439888,-0.00253156171983411,0.0016690968861698726,-0.025494,0.000561310335852549,0.8872666247793526
1303,5.0,-0.686364,3798,465,3573,209,256,0.129712,0.08425665729975367,-0.002532898670740951,0.001898910035344633,-0.025458,0.0005748365255034528,0.8872666247793526
1304,2.0,0.430008,2756,3093,945,1105,1988,0.12989,0.08452928832131369,-0.002840943321662425,0.0017255213314338294,-0.025342,0.0005726626458302663,0.8872644508996793
1305,4.0,0.641777,2310,796,3242,400,396,0.12989,0.08453237685297597,-0.002867787233562533,0.0017255213314338294,-0.02535,0.0005605826737793767,0.8872523709276285
1306,3.0,-0.096707,2044,53,3985,7,46,0.129888,0.08453064312276423,-0.002867787233562533,0.0017255213314338294,-0.025349,0.0005581950440780556,0.8872499832979271
1307,3.0,0.567095,2566,2404,1634,1128,1276,0.130403,0.08495690269875307,-0.0030414677187988823,0.0032336972399937404,-0.025326,0.0005803789633650078,0.8872721672172142
1308,0.0,-0.61085,1008,3977,61,1875,2102,0.130334,0.0847691249923899,-0.0031308826011410334,0.003681724752875753,-0.025394,0.0005896582527930841,0.8872814465066423
1309,4.0,-0.616778,2180,2782,1256,1272,1510,0.130221,0.08480569508595134,-0.002968621456909775,0.002834803082294571,-0.025335,0.0006537591317235124,0.8873455473855726
1310,1.0,-0.430753,534,3518,520,1364,2154,0.129791,0.08453308391807253,-0.003402991113661761,0.001628959250501956,-0.025243,0.0006586043600219787,0.8873503926138712
1311,0.0,0.26377,100,893,3145,208,685,0.12984,0.08461722045895942,-0.003450931259378016,0.0015731530234171468,-0.025254,0.0006276337484844694,0.8873194220023336
1312,4.0,0.498241,2459,793,3245,347,446,0.129857,0.08462692377174175,-0.003450931259378016,0.0015731530234171468,-0.025264,0.0006185842269137786,0.8873103724807628
1313,3.0,0.241072,1044,2041,1997,524,1517,0.12997,0.08480305454588535,-0.003409419627059045,0.003310837974941656,-0.02523,0.0006259816025017954,0.8873119820070483
1314,5.0,0.54317,2756,2949,1089,1197,1752,0.130226,0.08501068034169416,-0.003759405854836502,0.002833690146021515,-0.025367,0.0006312400823235335,0.8873119820070483
1315,0.0,0.280421,1380,2762,1276,742,2020,0.130327,0.08517056782869842,-0.003358894367816371,0.0031503457612766226,-0.025385,0.000638726044195284,0.8873119820070483
1316,4.0,-0.574294,2756,2255,1783,949,1306,0.130052,0.08506052230194576,-0.003249406015269129,0.002769659786169635,-0.025099,0.0006424807607092726,0.8873157367235623
1317,3.0,-0.358196,2756,2321,1717,845,1476,0.129474,0.08460508640333483,-0.0033042996978909158,0.0026099759808070177,-0.025067,0.0006690210429573538,0.8873157367235623
1318,1.0,0.553613,2756,2463,1575,1080,1383,0.12967,0.08456217024046322,-0.003375571811587696,0.0023952731712187573,-0.02515,0.0006775181379478629,0.8873242338185527
1319,4.0,-0.738809,1219,2343,1695,1129,1214,0.129608,0.08443823784491891,-0.0029703526601444524,0.0016066993934804815,-0.02508,0.0006689929584479868,0.887315708639053
1320,2.0,-0.41821,2872,2930,1108,1053,1877,0.129161,0.08407979396507387,-0.0030168734474316644,0.0017006882735237665,-0.02509,0.000651665360857824,0.8872983810414627
1321,1.0,0.319374,2133,2848,1190,902,1946,0.129202,0.08410180950382773,-0.0030772337564948776,0.0017006882735237665,-0.025071,0.0006348543185206118,0.8872815699991256
1322,1.0,0.342538,3798,3400,638,1146,2254,0.129678,0.08443874738157563,-0.0033020699039956396,0.00108545977981039,-0.02521,0.000627157368544781,0.8872738730491496
1323,2.0,0.666337,1830,15,4023,4,11,0.129691,0.08444486759026268,-0.0033020699039956396,0.00108545977981039,-0.025217,0.0006217440551683826,0.8872684597357734
1324,0.0,-0.432118,803,2812,1226,1032,1780,0.129485,0.08435280366301114,-0.002940862716134205,0.0007891807100238881,-0.025173,0.0006504337555892789,0.8872684597357734
1325,0.0,-0.459766,3920,19,4019,5,14,0.129484,0.08435159701880107,-0.002940862716134205,0.0008939334260313316,-0.025172,0.000662086194311735,0.8872684597357734
1326,0.0,-0.49337,2756,2924,1114,1223,1701,0.129386,0.08433327203529183,-0.0027428356747888566,0.0008583779636413632,-0.025128,0.0006892360581394152,0.8872956095996011
1327,4.0,0.393175,2135,713,3325,244,469,0.129448,0.08440621918038146,-0.0023515349557804016,0.0008320426713552028,-0.025173,0.0007016163337852021,0.8873079898752468
1328,4.0,0.529049,1172,2984,1054,1229,1755,0.129535,0.08441986082671264,-0.0022984653391769205,0.0001175470307783286,-0.025213,0.000755819032472996,0.8873234158965392
1329,1.0,0.550675,3798,3506,532,1592,1914,0.130158,0.08485966534881607,-0.0023371378491797807,0.00044770159453792687,-0.025344,0.0007445773389845088,0.8873121742030506
1330,4.0,-0.543052,413,1938,2100,770,1168,0.129965,0.0846733886454533,-0.002437596089658116,-0.0002821881766814534,-0.025208,0.0007471476561697307,0.8873121742030506
1331,2.0,0.737407,2756,2832,1206,1452,1380,0.130116,0.08470674919959317,-0.002652862205068709,-3.3732253778954314e-05,-0.025146,0.0007815380250729246,0.8873276968860581
1332,4.0,0.392703,2756,727,3311,266,461,0.130245,0.08473526933788167,-0.0026918632439771675,-0.00014890583624559888,-0.025227,0.0007800645869281692,0.8873262234479132
1333,2.0,-0.578026,2872,2975,1063,1329,1646,0.129843,0.08427603369356873,-0.002094173602527149,-0.0007783137279061995,-0.025237,0.0007676706775446583,0.8873138295385298
1334,3.0,0.507434,1141,2375,1663,1028,1347,0.130476,0.08466565155748991,-0.00185279363840322,0.0020787865156635717,-0.025279,0.0007963572583814991,0.8873138295385298
1335,1.0,-0.242214,351,2724,1314,703,2021,0.130291,0.08456216194066046,-0.0019235971893470248,0.0019622602959293595,-0.025253,0.0007939846125120595,0.8873114568926603
