Unnamed: 0,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction
4818,1.0,-0.739818,2159.0,2570.3,1467.7,936.2,1634.1,0.14367239999999998,0.10121165161315944,0.00013886501302456743,0.00370809641360048,-0.0013082999999999997,0.00534055143610842
4819,4.0,0.505079,2287.7,1564.6,2473.4,542.9,1021.7,0.1440789,0.10149740121765256,0.00029807893862135996,0.00376288353388064,-0.0012480000000000002,0.00535435720160538
4820,3.0,0.292225,1877.0,1534.6,2503.4,404.8,1129.8,0.1442682,0.10164045501041881,0.00037717873520218,0.00349652187229805,-0.0012261999999999998,0.00535943652449837
4821,1.0,0.765745,2336.5,1599.9,2438.1,586.5,1013.4,0.1445144,0.10179402018522947,0.00042972840949890006,0.00349792039045223,-0.0012371,0.005372109897740229
4822,5.0,-0.516092,2101.0,1121.1,2916.9,333.9,787.2,0.1444315,0.10174092019110184,0.0003329162868000248,0.00364443388595782,-0.0012349,0.00537643038957049
4823,5.0,-0.600735,2295.0,770.0,3268.0,279.6,490.4,0.1443618,0.10172948179738481,0.0003391755367609048,0.00371989911666635,-0.0012114,0.00537882979636024
4824,5.0,-0.650553,1858.1,868.3,3169.7,297.9,570.4,0.1442514,0.10165384211558992,0.00031545826795211483,0.0036409839711369803,-0.0012135,0.0053800747105158695
4825,1.0,-0.627415,2109.0,1812.4,2225.6,590.7,1221.7,0.1439315,0.10146454227112559,0.00043459616506671614,0.0036297098386415495,-0.0012341000000000001,0.0053831309057237
4826,1.0,-0.357423,1980.2,671.5,3366.5,171.5,500.0,0.1438365,0.10141652511114665,0.0005319869980553484,0.00365064482012666,-0.0012257000000000001,0.00538852793256755
4827,2.0,-0.666337,2090.0,1247.9,2790.1,472.7,775.2,0.1435139,0.10121121335308988,0.000513685317192961,0.00326631418072559,-0.0012439999999999997,0.00536426844888466
4828,2.0,0.428177,2058.4,1436.2,2601.8,472.1,964.1,0.14384139999999998,0.10143463984481041,0.0005461772436208101,0.00343057771985669,-0.0012528000000000005,0.00536961415732769
4829,1.0,-0.73023,2394.1,1473.9,2564.1,499.5,974.4,0.14357009999999998,0.10123476157860851,0.0005407267707152401,0.00344863189156014,-0.0012537,0.00537168602586466
4830,5.0,0.446524,2504.4,1229.3,2808.7,349.4,879.9,0.14371450000000002,0.10132405681835181,0.0005858858393666201,0.0035492179902967104,-0.0012502000000000006,0.00536462277628994
4831,4.0,0.8303939999999999,2039.0,1998.2,2039.8,813.3,1184.9,0.1441272,0.10157129024128067,0.0006079493141955084,0.00359442059962387,-0.0011925999999999998,0.00535376816136876
4832,0.0,-0.219353,1995.9,936.2,3101.8,197.5,738.7,0.1439743,0.101491823865556,0.0006420856381443475,0.00357751992490588,-0.0011756000000000002,0.00535561926273756
4833,1.0,0.49184400000000006,1842.0,1387.3,2650.7,382.3,1005.0,0.14416690000000001,0.10163133203344385,0.0005197547869644962,0.00355926508752583,-0.0011572000000000002,0.0053490525867373
4834,5.0,-0.246276,1923.1,768.0,3270.0,126.9,641.1,0.1441426,0.10162362385224533,0.0005694818898968161,0.0035198352317463598,-0.0011588999999999998,0.005346624470773239
4835,0.0,0.589807,2102.3,1991.2,2046.8,723.3,1267.9,0.1444069,0.10186995239182868,0.0005294558853159367,0.0036986815476107,-0.0011687,0.00534785121148118
4836,3.0,0.357478,2072.9,818.6,3219.4,221.6,597.0,0.14448940000000002,0.10191439387615227,0.0005878607671312245,0.00375686190938885,-0.0011709999999999997,0.00533714006697346
4837,1.0,0.534821,2088.3,622.8,3415.2,205.1,417.7,0.1446145,0.10200801175018581,0.0005858380828878384,0.0038708089067656,-0.0011831000000000005,0.00533491440401485
4838,4.0,0.680387,1976.5,2176.4,1861.6,854.8,1321.6,0.14490209999999998,0.10221747390270619,0.0006254201585486699,0.00385366571217668,-0.0011457999999999996,0.0053445026709348
4839,4.0,-0.491497,1868.2,1351.7,2686.3,443.8,907.9,0.1445193,0.10196435293785115,0.0005687986651186276,0.0038464905816502698,-0.0011723,0.00534018243331169
4840,0.0,0.494371,1937.6,2078.5,1959.5,680.5,1398.0,0.1447764,0.10219161747847709,0.00066183200493023,0.0038204183997957303,-0.0011798000000000004,0.00534710932404373
4841,2.0,-0.469775,2102.0,1188.0,2850.0,379.6,808.4,0.1444985,0.10199012443589275,0.0006099398067782299,0.0038341579082056204,-0.0011442999999999998,0.00534947628545125
4842,0.0,-0.401586,1722.9,1583.4,2454.6,464.8,1118.6,0.1440533,0.10170170403732415,0.0003768060897533,0.00358860333691816,-0.0011729999999999998,0.00534702459315941
4843,3.0,-0.752105,1827.9,1279.0,2759.0,436.5,842.5,0.1439322,0.1016108398426074,0.00039011100138758,0.0035936885423943597,-0.0011866000000000001,0.0053496023897616
4844,4.0,-0.587727,2047.4,1952.8,2085.2,745.8,1207.0,0.1432514,0.10114933394478556,-7.797066015809976e-06,0.0035753435036110295,-0.0012632000000000003,0.0053509173727665895
4845,3.0,-0.579515,2117.9,1311.0,2727.0,474.9,836.1,0.14295870000000002,0.100938626497815,4.789289270244105e-05,0.0037847295433666495,-0.0012391,0.00535465037799174
4846,1.0,0.530506,2020.7,1086.1,2951.9,323.0,763.1,0.14313309999999999,0.10109299341790112,1.8908665935839956e-05,0.00378566652571148,-0.0012698000000000002,0.0053604107548892
4847,4.0,0.28667,2439.6,1415.1,2622.9,354.9,1060.2,0.14334370000000002,0.10121230405739086,0.00018120111249251002,0.00360478145196947,-0.0012491,0.005360028385246999
4848,5.0,0.236979,2426.2,248.7,3789.3,50.1,198.6,0.1433611,0.10121963503642353,0.00017452881186587002,0.0035956321303355597,-0.0012462999999999999,0.005360105760508721
4849,0.0,-0.552694,2387.1,1646.7,2391.3,558.1,1088.6,0.1430097,0.10093794329012114,0.00016417228736535701,0.0036030866861093565,-0.0012804000000000003,0.00537249770312154
4850,3.0,-0.794502,1638.7,1549.7,2488.3,633.1,916.6,0.1426968,0.10077021756173461,0.00015584495757529063,0.0033269086632232332,-0.0013124,0.0053654775712108594
4851,1.0,-0.468087,1945.7,929.4,3108.6,248.2,681.2,0.1425431,0.10067895192281791,0.00025437186026950004,0.0033834215369355296,-0.0013218000000000001,0.00536498166548219
4852,2.0,0.678361,2457.1,797.0,3241.0,331.3,465.7,0.14267829999999998,0.1007740230671196,0.00021003435331199997,0.00332187708449951,-0.0013247000000000003,0.00537251056867606
4853,1.0,-0.323776,1792.9,1018.1,3019.9,221.2,796.9,0.142567,0.10067682961423963,0.00014499522544146465,0.0033933430428863,-0.0013257999999999998,0.00537638408888699
4854,5.0,0.4625310000000001,1816.1,932.0,3106.0,253.5,678.5,0.1426504,0.10067994405657979,0.00018614411082534888,0.00338035807365515,-0.0013377000000000003,0.00537266301024175
4855,0.0,-0.47534299999999996,1882.8,2048.6,1989.4,660.8,1387.8,0.1420888,0.10026938393540766,-4.760805140148095e-05,0.00318765866093286,-0.0014060999999999993,0.005374008657381009
4856,1.0,-0.579004,1839.4,1794.4,2243.6,544.2,1250.2,0.1418151,0.10008129813520159,9.898992990552999e-05,0.00313702247196666,-0.0014088999999999998,0.00537410379555524
4857,1.0,0.636086,2031.6,1243.3,2794.7,409.1,834.2,0.14195750000000001,0.10017552671430144,0.00016308766494626005,0.00307017256423438,-0.0014059999999999997,0.00537048037689783
4858,5.0,0.567987,2034.6,1387.5,2650.5,431.0,956.5,0.1421624,0.10031289230148636,6.753200748965002e-05,0.0032295301752068802,-0.0013863,0.00537675456732269
4859,5.0,-0.440049,1843.6,1436.0,2602.0,402.6,1033.4,0.1419746,0.10016508123675032,0.00013514975067161,0.00317801941474399,-0.0014072000000000002,0.0053792928652556795
4860,2.0,0.597175,1972.6,1700.2,2337.8,620.2,1080.0,0.1422796,0.10037572003651304,0.00022863377849232999,0.00324757566672798,-0.0014498999999999994,0.00539033097489501
4861,2.0,0.360675,2278.6,1408.4,2629.6,426.2,982.2,0.1423982,0.10044930380871415,0.00022094012322462997,0.00313645711645148,-0.0014529999999999994,0.00538868792279579
4862,3.0,-0.592851,2090.6,1391.1,2646.9,471.4,919.7,0.1422072,0.10029287979694881,0.0002346268339538,0.00323329153365814,-0.0014932999999999995,0.0053927675966547895
4863,5.0,0.454913,1631.5,932.2,3105.8,252.5,679.7,0.14234059999999998,0.10039158963392365,0.00012649837265444006,0.00318954337346255,-0.0015020000000000003,0.005396237167986611
4864,2.0,0.438966,1829.5,1574.7,2463.3,513.1,1061.6,0.1425048,0.10050371715563015,0.00014946344112236554,0.00334349652687795,-0.0015013999999999995,0.00539469107839606
4865,1.0,0.372696,1873.8,829.4,3208.6,213.0,616.4,0.1426029,0.10059291175734597,5.6987736203370024e-05,0.00333135745120322,-0.0015068000000000002,0.00539957770020829
4866,0.0,0.346672,1853.9,1088.2,2949.8,284.1,804.1,0.14280980000000001,0.10077162143966642,0.00023491241018046613,0.0033055626773324702,-0.001501,0.0054006310304467895
4867,0.0,0.593605,2136.7,629.2,3408.8,239.7,389.5,0.1429448,0.10084437765343246,0.00028500899798327,0.0033841495386687202,-0.0015188000000000007,0.0053994629569756505
4868,5.0,-0.701894,1830.8,2210.6,1827.4,778.9,1431.7,0.1427157,0.10076315261134242,0.00026350012228756,0.00339569560399043,-0.0014946000000000004,0.00540591558603926
4869,2.0,-0.4353079999999999,2395.2,970.7,3067.3,249.3,721.4,0.142552,0.10064999995844626,0.00019286813746200387,0.00353965965698489,-0.0014735999999999998,0.0054047946974117005
4870,4.0,-0.328052,1589.3,804.2,3233.8,208.0,596.2,0.1423631,0.1005360934561598,0.00024080857389106386,0.0035670688623924097,-0.0014826,0.00540690072027215
4871,1.0,-0.633095,2390.6,2206.4,1831.6,721.1,1485.3,0.14194800000000002,0.1002482799105577,0.00020899668668382995,0.00342854332667682,-0.001438,0.0054080103694633605
