Unnamed: 0,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction,user_activity
72,3.0,0.768761,2072.6,2689.6,1348.4,1473.1,1216.5,0.12246699999999999,0.07810663341775403,0.00020702402652319007,0.00152075738014402,-0.0078864,0.0002051419267887,0.8626230857584224
73,0.0,-0.505987,1990.5,1981.3,2056.7,603.6,1377.7,0.12226580000000001,0.0780141811854623,0.00019417482523059003,0.00165063007793079,-0.0079316,0.00021097145516825,0.8626096474238513
74,0.0,0.50125,2363.7,1347.8,2690.2,385.8,962.0,0.1224267,0.07808335097081878,0.000355078305952,0.0016731630952062399,-0.007924599999999999,0.00020767783703436,0.8626203201068585
75,4.0,-0.412028,2064.2,1381.3,2656.7,404.9,976.4,0.1221714,0.07797112217554128,0.00018975848434947003,0.00155653718418718,-0.007954,0.00021045417994691,0.862631585172469
76,4.0,0.505494,1987.3,1391.7,2646.3,472.0,919.7,0.1225527,0.07818800670771045,0.00015150432589266995,0.00144358015434014,-0.0079507,0.00019492116225136,0.8625824178290671
77,5.0,0.41513,2089.0,1495.7,2542.3,517.2,978.5,0.1229452,0.07846497821732831,0.00018014142385145004,0.0012426931816310097,-0.0080186,0.00019591709960793,0.8625824178290671
78,2.0,-0.426455,1618.8,1846.1,2191.9,672.5,1173.6,0.1225375,0.07826741646668875,0.00038512904343262003,0.0012939481662524695,-0.007963799999999998,0.00020595845767926,0.8625824178290671
79,5.0,-0.271491,2110.5,1120.4,2917.6,282.9,837.5,0.1223379,0.07813560054887055,0.0003071611162783,0.0012881460954569895,-0.0079986,0.00020164628334632,0.8625795017053907
80,1.0,-0.600844,2179.5,1680.6,2357.4,726.3,954.3,0.12192639999999999,0.07776770772350644,0.00013220170678662996,0.0014710862425451,-0.007861,0.00020627307071118998,0.8625916626363141
81,0.0,0.826338,2220.4,1473.4,2564.6,648.4,825.0,0.1222831,0.0779397641129591,0.00024727096907321995,0.00139635629999743,-0.0078371,0.00021158210161817,0.8625916626363141
82,1.0,-0.335564,1985.5,1574.2,2463.8,421.8,1152.4,0.12199979999999999,0.07783190945103058,0.00025784522518024005,0.00128300480498253,-0.0077207,0.00020793040503485003,0.8625916626363141
